Equipment,Status_Category,Duration,Date
TRB041,StandBy,1.861388889,3 March 2014
TRB114,Delays,0.487222222,3 March 2014
TRB114,Delays,0.848888889,3 March 2014
TRB114,Direct Operating,6.815277778,3 March 2014
TRB114,Direct Operating,3.733888889,3 March 2014
TRB114,StandBy,0.569444444,3 March 2014
TRB114,StandBy,0.963333333,3 March 2014
TRB114,Un-Planned Maintenance,4.128055556,3 March 2014
TRB114,Un-Planned Maintenance,6.454166667,3 March 2014
TRL3591,Delays,1.112777778,3 March 2014
TRL3591,Delays,2.039166667,3 March 2014
TRL3591,Direct Operating,9.98,3 March 2014
TRL3591,Direct Operating,8.903055556,3 March 2014
TRL3591,Planned Maintenance,0.213611111,3 March 2014
TRL3591,Planned Maintenance,0.218611111,3 March 2014
TRL3591,StandBy,0.693611111,3 March 2014
TRL3591,StandBy,0.838888889,3 March 2014
TRL3592,Delays,1.044722222,3 March 2014
TRL3592,Delays,1.178055556,3 March 2014
TRL3592,Direct Operating,9.816388889,3 March 2014
TRL3592,Direct Operating,9.053888889,3 March 2014
TRL3592,Planned Maintenance,0.097222222,3 March 2014
TRL3592,Planned Maintenance,0.134722222,3 March 2014
TRL3592,StandBy,1.041111111,3 March 2014
TRL3592,StandBy,1.633333333,3 March 2014
TRL3593,Delays,1.214166667,3 March 2014
TRL3593,Delays,1.689166667,3 March 2014
TRL3593,Direct Operating,9.0875,3 March 2014
TRL3593,Direct Operating,8.762777778,3 March 2014
TRL3593,Planned Maintenance,0.127777778,3 March 2014
TRL3593,Planned Maintenance,0.123888889,3 March 2014
TRL3593,StandBy,1.57,3 March 2014
TRL3593,StandBy,1.425555556,3 March 2014
TRL3594,Un-Planned Maintenance,12,3 March 2014
TRL3594,Un-Planned Maintenance,12,3 March 2014
TR021,Delays,0.256388889,4 March 2014
TR021,Delays,0.293333333,4 March 2014
TR021,Direct Operating,3.040833333,4 March 2014
TR021,Direct Operating,1.873888889,4 March 2014
TR021,Planned Maintenance,1.3275,4 March 2014
TR021,StandBy,8.703055556,4 March 2014
TR021,StandBy,8.505,4 March 2014
TR022,StandBy,12,4 March 2014
TR022,StandBy,12,4 March 2014
TR025,Delays,2.164722222,4 March 2014
TR025,Direct Operating,5.411666667,4 March 2014
TR025,Direct Operating,7.951111111,4 March 2014
TR025,Planned Maintenance,0.298055556,4 March 2014
TR025,Planned Maintenance,0.000833333,4 March 2014
TR025,StandBy,6.29,4 March 2014
TR025,StandBy,1.883055556,4 March 2014
TR026,Delays,0.401944444,4 March 2014
TR026,Delays,2.9425,4 March 2014
TR026,Direct Operating,2.637777778,4 March 2014
TR026,Direct Operating,6.735833333,4 March 2014
TR026,Planned Maintenance,0.156944444,4 March 2014
TR026,StandBy,8.960277778,4 March 2014
TR026,StandBy,2.165277778,4 March 2014
TR027,Delays,1.065277778,4 March 2014
TR027,Direct Operating,9.753055556,4 March 2014
TR027,StandBy,12,4 March 2014
TR027,StandBy,1.181944444,4 March 2014
TR028,Delays,0.626666667,4 March 2014
TR028,Delays,1.382222222,4 March 2014
TR028,Direct Operating,9.538611111,4 March 2014
TR028,Direct Operating,4.083055556,4 March 2014
TR028,Planned Maintenance,0.2975,4 March 2014
TR028,Planned Maintenance,1.668611111,4 March 2014
TR028,StandBy,1.537222222,4 March 2014
TR028,StandBy,4.865833333,4 March 2014
TR029,Delays,0.787777778,4 March 2014
TR029,Direct Operating,7.843888889,4 March 2014
TR029,Planned Maintenance,1.843333333,4 March 2014
TR029,StandBy,1.525277778,4 March 2014
TR029,StandBy,11.99972222,4 March 2014
TR030,Delays,0.492777778,4 March 2014
TR030,Delays,0.773611111,4 March 2014
TR030,Direct Operating,8.880555556,4 March 2014
TR030,Direct Operating,9.845555556,4 March 2014
TR030,Planned Maintenance,0.888055556,4 March 2014
TR030,StandBy,1.738888889,4 March 2014
TR030,StandBy,1.381111111,4 March 2014
TR031,Delays,0.168333333,4 March 2014
TR031,Delays,0.855555556,4 March 2014
TR031,Direct Operating,8.941944444,4 March 2014
TR031,Direct Operating,9.566388889,4 March 2014
TR031,StandBy,2.382777778,4 March 2014
TR031,StandBy,1.578611111,4 March 2014
TR031,Un-Planned Maintenance,0.506666667,4 March 2014
TR032,Delays,0.482222222,4 March 2014
TR032,Delays,1.396111111,4 March 2014
TR032,Direct Operating,8.962777778,4 March 2014
TR032,Direct Operating,8.152777778,4 March 2014
TR032,Planned Maintenance,0.842222222,4 March 2014
TR032,Planned Maintenance,0.734444444,4 March 2014
TR032,StandBy,1.7125,4 March 2014
TR032,StandBy,1.716666667,4 March 2014
TR201,Delays,2.761111111,4 March 2014
TR201,Delays,0.819166667,4 March 2014
TR201,Direct Operating,6.909166667,4 March 2014
TR201,Direct Operating,6.366666667,4 March 2014
TR201,Planned Maintenance,0.08,4 March 2014
TR201,StandBy,2.250555556,4 March 2014
TR201,StandBy,4.813888889,4 March 2014
TR202,Delays,0.376944444,4 March 2014
TR202,Delays,0.507777778,4 March 2014
TR202,Direct Operating,4.181388889,4 March 2014
TR202,Direct Operating,8.838888889,4 March 2014
TR202,Planned Maintenance,0.120555556,4 March 2014
TR202,StandBy,7.441944444,4 March 2014
TR202,StandBy,2.532777778,4 March 2014
TR203,Delays,0.521666667,4 March 2014
TR203,Delays,0.284722222,4 March 2014
TR203,Direct Operating,9.395555556,4 March 2014
TR203,Direct Operating,4.964722222,4 March 2014
TR203,Planned Maintenance,0.146388889,4 March 2014
TR203,Planned Maintenance,0.118333333,4 March 2014
TR203,StandBy,1.936944444,4 March 2014
TR203,StandBy,6.631944444,4 March 2014
TR204,Un-Planned Maintenance,12,4 March 2014
TR204,Un-Planned Maintenance,12,4 March 2014
TR205,Delays,0.787222222,4 March 2014
TR205,Delays,0.721944444,4 March 2014
TR205,Direct Operating,8.737222222,4 March 2014
TR205,Direct Operating,5.787777778,4 March 2014
TR205,Planned Maintenance,0.108333333,4 March 2014
TR205,Planned Maintenance,0.122777778,4 March 2014
TR205,StandBy,2.367222222,4 March 2014
TR205,StandBy,5.368611111,4 March 2014
TR206,Delays,1.061388889,4 March 2014
TR206,Delays,0.872222222,4 March 2014
TR206,Direct Operating,8.766666667,4 March 2014
TR206,Direct Operating,6.298333333,4 March 2014
TR206,Planned Maintenance,0.039722222,4 March 2014
TR206,Planned Maintenance,0.081388889,4 March 2014
TR206,StandBy,2.132222222,4 March 2014
TR206,StandBy,4.748611111,4 March 2014
TR207,Delays,1.7175,4 March 2014
TR207,Direct Operating,8.5275,4 March 2014
TR207,Planned Maintenance,0.121111111,4 March 2014
TR207,Planned Maintenance,0.110555556,4 March 2014
TR207,StandBy,1.634166667,4 March 2014
TR207,StandBy,11.88916667,4 March 2014
TR208,Delays,2.219166667,4 March 2014
TR208,Delays,1.168888889,4 March 2014
TR208,Direct Operating,6.971666667,4 March 2014
TR208,Direct Operating,7.475833333,4 March 2014
TR208,Planned Maintenance,0.225833333,4 March 2014
TR208,StandBy,2.582777778,4 March 2014
TR208,StandBy,3.355555556,4 March 2014
TR221,Delays,0.369444444,4 March 2014
TR221,Delays,1.311666667,4 March 2014
TR221,Direct Operating,9.191666667,4 March 2014
TR221,Direct Operating,7.856666667,4 March 2014
TR221,Planned Maintenance,0.153333333,4 March 2014
TR221,Planned Maintenance,0.132777778,4 March 2014
TR221,StandBy,2.285833333,4 March 2014
TR221,StandBy,2.609444444,4 March 2014
TR221,Un-Planned Maintenance,0.090555556,4 March 2014
TR222,Delays,1.514444444,4 March 2014
TR222,Delays,0.662222222,4 March 2014
TR222,Direct Operating,9.468888889,4 March 2014
TR222,Direct Operating,10.26055556,4 March 2014
TR222,Planned Maintenance,0.307777778,4 March 2014
TR222,Planned Maintenance,0.125555556,4 March 2014
TR222,StandBy,0.709166667,4 March 2014
TR222,StandBy,0.950833333,4 March 2014
TR223,Delays,1.003611111,4 March 2014
TR223,Delays,0.446944444,4 March 2014
TR223,Direct Operating,10.12138889,4 March 2014
TR223,Direct Operating,10.35583333,4 March 2014
TR223,Planned Maintenance,0.203888889,4 March 2014
TR223,Planned Maintenance,0.1625,4 March 2014
TR223,StandBy,0.671944444,4 March 2014
TR223,StandBy,1.035,4 March 2014
TR224,Delays,0.695555556,4 March 2014
TR224,Delays,0.515555556,4 March 2014
TR224,Direct Operating,10.205,4 March 2014
TR224,Direct Operating,10.52416667,4 March 2014
TR224,Planned Maintenance,0.183055556,4 March 2014
TR224,Planned Maintenance,0.135833333,4 March 2014
TR224,StandBy,0.916388889,4 March 2014
TR224,StandBy,0.824166667,4 March 2014
TRB004,Delays,0.458333333,4 March 2014
TRB004,Delays,2.573888889,4 March 2014
TRB004,Direct Operating,9.522777778,4 March 2014
TRB004,Direct Operating,5.170833333,4 March 2014
TRB004,StandBy,2.018888889,4 March 2014
TRB004,StandBy,1.3025,4 March 2014
TRB004,Un-Planned Maintenance,2.952777778,4 March 2014
TRB006,Delays,0.710833333,4 March 2014
TRB006,Delays,1.351111111,4 March 2014
TRB006,Direct Operating,6.785555556,4 March 2014
TRB006,Direct Operating,9.331111111,4 March 2014
TRB006,StandBy,2.356111111,4 March 2014
TRB006,StandBy,1.317777778,4 March 2014
TRB006,Un-Planned Maintenance,2.148333333,4 March 2014
TRB041,Delays,0.735833333,4 March 2014
TRB041,Delays,0.898611111,4 March 2014
TRB041,Direct Operating,10.07611111,4 March 2014
TRB041,Direct Operating,8.421666667,4 March 2014
TRB041,StandBy,1.188055556,4 March 2014
TRB041,StandBy,2.680277778,4 March 2014
TRB114,Delays,0.796666667,4 March 2014
TRB114,Delays,1.695555556,4 March 2014
TRB114,Direct Operating,9.911666667,4 March 2014
TRB114,Direct Operating,8.975555556,4 March 2014
TRB114,StandBy,1.291666667,4 March 2014
TRB114,StandBy,1.329166667,4 March 2014
TRL3591,Planned Maintenance,10.49805556,4 March 2014
TRL3591,Planned Maintenance,12,4 March 2014
TRL3591,StandBy,1.501944444,4 March 2014
TRL3592,Delays,0.4475,4 March 2014
TRL3592,Delays,1.156944444,4 March 2014
TRL3592,Direct Operating,9.634444444,4 March 2014
TRL3592,Direct Operating,8.173333333,4 March 2014
TRL3592,Planned Maintenance,0.120833333,4 March 2014
TRL3592,Planned Maintenance,0.131388889,4 March 2014
TRL3592,StandBy,1.796944444,4 March 2014
TRL3592,StandBy,2.538333333,4 March 2014
TRL3593,Delays,1.5,4 March 2014
TRL3593,Delays,1.220833333,4 March 2014
TRL3593,Direct Operating,8.966666667,4 March 2014
TRL3593,Direct Operating,8.488888889,4 March 2014
TRL3593,Planned Maintenance,0.151388889,4 March 2014
TRL3593,Planned Maintenance,0.150277778,4 March 2014
TRL3593,StandBy,1.381944444,4 March 2014
TRL3593,StandBy,2.140555556,4 March 2014
TRL3594,Un-Planned Maintenance,12,4 March 2014
TRL3594,Un-Planned Maintenance,12,4 March 2014
TR021,Delays,0.092222222,5 March 2014
TR021,Direct Operating,5.02,5 March 2014
TR021,StandBy,4.901388889,5 March 2014
TR021,StandBy,1.136944444,5 March 2014
TR021,Un-Planned Maintenance,1.986388889,5 March 2014
TR021,Un-Planned Maintenance,10.86333333,5 March 2014
TR022,StandBy,12,5 March 2014
TR022,StandBy,12,5 March 2014
TR025,Delays,1.2075,5 March 2014
TR025,Direct Operating,7.921388889,5 March 2014
TR025,Planned Maintenance,0.821944444,5 March 2014
TR025,StandBy,2.049722222,5 March 2014
TR025,StandBy,12.00027778,5 March 2014
TR026,Delays,0.633055556,5 March 2014
TR026,Delays,5.775555556,5 March 2014
TR026,Direct Operating,1.585277778,5 March 2014
TR026,Direct Operating,3.871944444,5 March 2014
TR026,Planned Maintenance,2.541111111,5 March 2014
TR026,Planned Maintenance,1.125555556,5 March 2014
TR026,StandBy,7.240555556,5 March 2014
TR026,StandBy,1.227222222,5 March 2014
TR027,Delays,0.435833333,5 March 2014
TR027,Delays,1.120555556,5 March 2014
TR027,Direct Operating,9.047222222,5 March 2014
TR027,StandBy,11.56444444,5 March 2014
TR027,StandBy,1.8325,5 March 2014
TR028,Delays,1.631111111,5 March 2014
TR028,Delays,0.528611111,5 March 2014
TR028,Direct Operating,8.628888889,5 March 2014
TR028,Direct Operating,9.368888889,5 March 2014
TR028,Planned Maintenance,0.251111111,5 March 2014
TR028,StandBy,1.488888889,5 March 2014
TR028,StandBy,2.1025,5 March 2014
TR029,Delays,1.323333333,5 March 2014
TR029,Direct Operating,8.593611111,5 March 2014
TR029,Planned Maintenance,0.473333333,5 March 2014
TR029,StandBy,12,5 March 2014
TR029,StandBy,1.61,5 March 2014
TR030,Delays,0.8225,5 March 2014
TR030,Delays,0.576666667,5 March 2014
TR030,Direct Operating,8.699444444,5 March 2014
TR030,Direct Operating,7.847222222,5 March 2014
TR030,Planned Maintenance,0.240555556,5 March 2014
TR030,StandBy,2.237777778,5 March 2014
TR030,StandBy,3.576111111,5 March 2014
TR031,Delays,0.712777778,5 March 2014
TR031,Delays,0.439722222,5 March 2014
TR031,Direct Operating,5.446666667,5 March 2014
TR031,Direct Operating,7.982777778,5 March 2014
TR031,StandBy,5.841111111,5 March 2014
TR031,StandBy,3.377777778,5 March 2014
TR031,Un-Planned Maintenance,0.199722222,5 March 2014
TR032,Delays,0.447222222,5 March 2014
TR032,Delays,0.876666667,5 March 2014
TR032,Direct Operating,8.165,5 March 2014
TR032,Direct Operating,9.036944444,5 March 2014
TR032,Planned Maintenance,0.461111111,5 March 2014
TR032,Planned Maintenance,0.631944444,5 March 2014
TR032,StandBy,2.926666667,5 March 2014
TR032,StandBy,1.455,5 March 2014
TR201,Delays,1.466944444,5 March 2014
TR201,Delays,0.876944444,5 March 2014
TR201,Direct Operating,6.688333333,5 March 2014
TR201,Direct Operating,4.125,5 March 2014
TR201,Planned Maintenance,0.229444444,5 March 2014
TR201,Planned Maintenance,0.087222222,5 March 2014
TR201,StandBy,3.615,5 March 2014
TR201,StandBy,6.910277778,5 March 2014
TR202,Delays,0.398055556,5 March 2014
TR202,Delays,1.013333333,5 March 2014
TR202,Direct Operating,1.706111111,5 March 2014
TR202,Direct Operating,1.661111111,5 March 2014
TR202,Planned Maintenance,0.126111111,5 March 2014
TR202,StandBy,9.896111111,5 March 2014
TR202,StandBy,9.199444444,5 March 2014
TR203,Delays,0.268055556,5 March 2014
TR203,StandBy,11.73194444,5 March 2014
TR203,StandBy,0.204166667,5 March 2014
TR203,Un-Planned Maintenance,11.79555556,5 March 2014
TR204,StandBy,11.57777778,5 March 2014
TR204,StandBy,11.99972222,5 March 2014
TR204,Un-Planned Maintenance,0.422222222,5 March 2014
TR205,Delays,1.141944444,5 March 2014
TR205,Delays,0.947777778,5 March 2014
TR205,Direct Operating,6.398333333,5 March 2014
TR205,Direct Operating,7.776388889,5 March 2014
TR205,Planned Maintenance,0.232777778,5 March 2014
TR205,Planned Maintenance,0.125555556,5 March 2014
TR205,StandBy,4.227222222,5 March 2014
TR205,StandBy,3.15,5 March 2014
TR206,Delays,1.176388889,5 March 2014
TR206,Delays,2.954444444,5 March 2014
TR206,Direct Operating,7.352777778,5 March 2014
TR206,Direct Operating,6.437777778,5 March 2014
TR206,Planned Maintenance,0.034444444,5 March 2014
TR206,Planned Maintenance,0.223055556,5 March 2014
TR206,StandBy,3.436388889,5 March 2014
TR206,StandBy,2.384722222,5 March 2014
TR207,Delays,2.8725,5 March 2014
TR207,Delays,0.610277778,5 March 2014
TR207,Direct Operating,2.881944444,5 March 2014
TR207,Direct Operating,8.176111111,5 March 2014
TR207,Planned Maintenance,0.190277778,5 March 2014
TR207,Planned Maintenance,0.070555556,5 March 2014
TR207,StandBy,6.055,5 March 2014
TR207,StandBy,3.142777778,5 March 2014
TR208,Delays,0.726111111,5 March 2014
TR208,Delays,0.940277778,5 March 2014
TR208,Direct Operating,2.346388889,5 March 2014
TR208,Direct Operating,8.456944444,5 March 2014
TR208,Planned Maintenance,0.097777778,5 March 2014
TR208,StandBy,8.9275,5 March 2014
TR208,StandBy,2.504722222,5 March 2014
TR221,Delays,1.241666667,5 March 2014
TR221,Delays,0.444166667,5 March 2014
TR221,Direct Operating,8.571944444,5 March 2014
TR221,Direct Operating,11.05722222,5 March 2014
TR221,Planned Maintenance,0.217222222,5 March 2014
TR221,Planned Maintenance,0.2325,5 March 2014
TR221,StandBy,1.969444444,5 March 2014
TR221,StandBy,0.266111111,5 March 2014
TR222,Delays,3.044444444,5 March 2014
TR222,Delays,2.523055556,5 March 2014
TR222,Direct Operating,3.364722222,5 March 2014
TR222,Direct Operating,5.674166667,5 March 2014
TR222,Planned Maintenance,0.258888889,5 March 2014
TR222,Planned Maintenance,0.165833333,5 March 2014
TR222,StandBy,5.2825,5 March 2014
TR222,StandBy,3.637222222,5 March 2014
TR222,Un-Planned Maintenance,0.049444444,5 March 2014
TR223,Delays,1.045555556,5 March 2014
TR223,Delays,1.081111111,5 March 2014
TR223,Direct Operating,8.13,5 March 2014
TR223,Direct Operating,10.40694444,5 March 2014
TR223,Planned Maintenance,0.346111111,5 March 2014
TR223,Planned Maintenance,0.166111111,5 March 2014
TR223,StandBy,2.478333333,5 March 2014
TR223,StandBy,0.345555556,5 March 2014
TR224,Delays,1.022777778,5 March 2014
TR224,Delays,0.721666667,5 March 2014
TR224,Direct Operating,8.537222222,5 March 2014
TR224,Direct Operating,10.845,5 March 2014
TR224,Planned Maintenance,0.165277778,5 March 2014
TR224,StandBy,2.440277778,5 March 2014
TR224,StandBy,0.268055556,5 March 2014
TRB004,Delays,0.535555556,5 March 2014
TRB004,Delays,0.908055556,5 March 2014
TRB004,Direct Operating,9.696388889,5 March 2014
TRB004,Direct Operating,7.213055556,5 March 2014
TRB004,StandBy,1.767777778,5 March 2014
TRB004,StandBy,0.405,5 March 2014
TRB004,Un-Planned Maintenance,3.474166667,5 March 2014
TRB006,Delays,0.580833333,5 March 2014
TRB006,Delays,2.495277778,5 March 2014
TRB006,Direct Operating,8.363611111,5 March 2014
TRB006,Direct Operating,3.025555556,5 March 2014
TRB006,StandBy,3.055,5 March 2014
TRB006,StandBy,0.658888889,5 March 2014
TRB006,Un-Planned Maintenance,5.820277778,5 March 2014
TRB041,StandBy,12,5 March 2014
TRB041,StandBy,0.061666667,5 March 2014
TRB041,Un-Planned Maintenance,11.93833333,5 March 2014
TRB114,Delays,0.667222222,5 March 2014
TRB114,Delays,1.045277778,5 March 2014
TRB114,Direct Operating,9.814444444,5 March 2014
TRB114,Direct Operating,9.638888889,5 March 2014
TRB114,StandBy,1.518333333,5 March 2014
TRB114,StandBy,1.315833333,5 March 2014
TRL3591,Planned Maintenance,11.56388889,5 March 2014
TRL3591,StandBy,7.5,5 March 2014
TRL3591,Un-Planned Maintenance,0.436111111,5 March 2014
TRL3591,Un-Planned Maintenance,4.5,5 March 2014
TRL3592,Delays,2.524444444,5 March 2014
TRL3592,Delays,0.623888889,5 March 2014
TRL3592,Direct Operating,3.145,5 March 2014
TRL3592,Direct Operating,10.86138889,5 March 2014
TRL3592,Planned Maintenance,0.005833333,5 March 2014
TRL3592,Planned Maintenance,0.171388889,5 March 2014
TRL3592,StandBy,6.325277778,5 March 2014
TRL3592,StandBy,0.343611111,5 March 2014
TRL3593,Delays,1.921666667,5 March 2014
TRL3593,Direct Operating,1.486944444,5 March 2014
TRL3593,Planned Maintenance,7.282777778,5 March 2014
TRL3593,Planned Maintenance,6,5 March 2014
TRL3593,StandBy,0.879444444,5 March 2014
TRL3593,Un-Planned Maintenance,0.428888889,5 March 2014
TRL3593,Un-Planned Maintenance,6,5 March 2014
TRL3594,Un-Planned Maintenance,12,5 March 2014
TRL3594,Un-Planned Maintenance,12,5 March 2014
TR021,Delays,0.011111111,6 March 2014
TR021,Delays,2.412222222,6 March 2014
TR021,Direct Operating,1.003333333,6 March 2014
TR021,Direct Operating,2.253333333,6 March 2014
TR021,Planned Maintenance,0.001388889,6 March 2014
TR021,Planned Maintenance,0.562222222,6 March 2014
TR021,StandBy,7.319722222,6 March 2014
TR021,StandBy,5.464722222,6 March 2014
TR021,Un-Planned Maintenance,3.664444444,6 March 2014
TR021,Un-Planned Maintenance,1.3075,6 March 2014
TR022,StandBy,12,6 March 2014
TR022,StandBy,12,6 March 2014
TR025,Delays,0.003333333,6 March 2014
TR025,Direct Operating,1.700833333,6 March 2014
TR025,StandBy,7.046944444,6 March 2014
TR025,StandBy,12,6 March 2014
TR025,Un-Planned Maintenance,3.248888889,6 March 2014
TR026,Delays,0.655555556,6 March 2014
TR026,Direct Operating,4.480833333,6 March 2014
TR026,Planned Maintenance,0.501666667,6 March 2014
TR026,Planned Maintenance,8.758611111,6 March 2014
TR026,StandBy,5.810555556,6 March 2014
TR026,StandBy,3.241388889,6 March 2014
TR026,Un-Planned Maintenance,0.551666667,6 March 2014
TR027,StandBy,12,6 March 2014
TR027,StandBy,11.99972222,6 March 2014
TR028,Delays,0.160555556,6 March 2014
TR028,Delays,0.331944444,6 March 2014
TR028,Direct Operating,9.731666667,6 March 2014
TR028,Direct Operating,9.727777778,6 March 2014
TR028,Planned Maintenance,0.315277778,6 March 2014
TR028,StandBy,1.792777778,6 March 2014
TR028,StandBy,1.939722222,6 March 2014
TR029,Delays,0.447777778,6 March 2014
TR029,Delays,0.475277778,6 March 2014
TR029,Direct Operating,5.759444444,6 March 2014
TR029,Direct Operating,5.981111111,6 March 2014
TR029,Planned Maintenance,0.241388889,6 March 2014
TR029,Planned Maintenance,0.46,6 March 2014
TR029,StandBy,3.380833333,6 March 2014
TR029,StandBy,5.083611111,6 March 2014
TR029,Un-Planned Maintenance,2.170277778,6 March 2014
TR030,Delays,0.908333333,6 March 2014
TR030,Delays,0.296111111,6 March 2014
TR030,Direct Operating,9.407777778,6 March 2014
TR030,Direct Operating,9.327222222,6 March 2014
TR030,Planned Maintenance,0.071666667,6 March 2014
TR030,StandBy,1.611666667,6 March 2014
TR030,StandBy,2.376388889,6 March 2014
TR031,Delays,0.01,6 March 2014
TR031,Delays,0.379166667,6 March 2014
TR031,Direct Operating,10.24666667,6 March 2014
TR031,Direct Operating,8.206666667,6 March 2014
TR031,Planned Maintenance,0.379166667,6 March 2014
TR031,StandBy,1.364444444,6 March 2014
TR031,StandBy,3.414166667,6 March 2014
TR032,Delays,0.711666667,6 March 2014
TR032,Delays,0.548333333,6 March 2014
TR032,Direct Operating,8.600555556,6 March 2014
TR032,Direct Operating,7.165555556,6 March 2014
TR032,Planned Maintenance,0.51,6 March 2014
TR032,Planned Maintenance,0.151388889,6 March 2014
TR032,StandBy,2.177222222,6 March 2014
TR032,StandBy,4.134722222,6 March 2014
TR201,Delays,1.606388889,6 March 2014
TR201,Delays,1.162222222,6 March 2014
TR201,Direct Operating,8.466388889,6 March 2014
TR201,Direct Operating,8.678611111,6 March 2014
TR201,Planned Maintenance,0.076111111,6 March 2014
TR201,Planned Maintenance,0.1375,6 March 2014
TR201,StandBy,1.851111111,6 March 2014
TR201,StandBy,2.021388889,6 March 2014
TR202,Delays,0.8525,6 March 2014
TR202,Delays,0.847222222,6 March 2014
TR202,Direct Operating,7.563055556,6 March 2014
TR202,Direct Operating,9.274166667,6 March 2014
TR202,Planned Maintenance,0.033333333,6 March 2014
TR202,Planned Maintenance,0.181944444,6 March 2014
TR202,StandBy,3.551111111,6 March 2014
TR202,StandBy,1.696944444,6 March 2014
TR203,Delays,0.459722222,6 March 2014
TR203,Delays,0.795277778,6 March 2014
TR203,Direct Operating,1.148333333,6 March 2014
TR203,Direct Operating,9.171111111,6 March 2014
TR203,Planned Maintenance,0.236666667,6 March 2014
TR203,StandBy,7.8225,6 March 2014
TR203,StandBy,1.797222222,6 March 2014
TR203,Un-Planned Maintenance,2.569722222,6 March 2014
TR204,Delays,1.320833333,6 March 2014
TR204,Delays,1.181944444,6 March 2014
TR204,Direct Operating,7.031111111,6 March 2014
TR204,Direct Operating,8.778611111,6 March 2014
TR204,Planned Maintenance,0.168333333,6 March 2014
TR204,Planned Maintenance,0.283333333,6 March 2014
TR204,StandBy,3.479444444,6 March 2014
TR204,StandBy,1.756111111,6 March 2014
TR205,Delays,1.856666667,6 March 2014
TR205,Delays,1.215,6 March 2014
TR205,Direct Operating,2.828888889,6 March 2014
TR205,Direct Operating,8.231666667,6 March 2014
TR205,Planned Maintenance,0.229166667,6 March 2014
TR205,StandBy,4.918055556,6 March 2014
TR205,StandBy,2.323888889,6 March 2014
TR205,Un-Planned Maintenance,2.396111111,6 March 2014
TR206,Delays,1.825555556,6 March 2014
TR206,Delays,0.777222222,6 March 2014
TR206,Direct Operating,8.339444444,6 March 2014
TR206,Direct Operating,9.446388889,6 March 2014
TR206,Planned Maintenance,0.151388889,6 March 2014
TR206,Planned Maintenance,0.130833333,6 March 2014
TR206,StandBy,1.683333333,6 March 2014
TR206,StandBy,1.645833333,6 March 2014
TR207,Delays,0.589444444,6 March 2014
TR207,Delays,0.995277778,6 March 2014
TR207,Direct Operating,0.795833333,6 March 2014
TR207,Direct Operating,8.708888889,6 March 2014
TR207,Planned Maintenance,0.13,6 March 2014
TR207,StandBy,7.013611111,6 March 2014
TR207,StandBy,2.165,6 March 2014
TR207,Un-Planned Maintenance,3.600833333,6 March 2014
TR208,Delays,1.114444444,6 March 2014
TR208,Delays,0.805277778,6 March 2014
TR208,Direct Operating,8.966666667,6 March 2014
TR208,Direct Operating,7.974722222,6 March 2014
TR208,Planned Maintenance,0.111388889,6 March 2014
TR208,Planned Maintenance,0.114722222,6 March 2014
TR208,StandBy,1.807777778,6 March 2014
TR208,StandBy,3.105,6 March 2014
TR221,Delays,1.463888889,6 March 2014
TR221,Delays,0.769722222,6 March 2014
TR221,Direct Operating,9.581388889,6 March 2014
TR221,Direct Operating,10.40472222,6 March 2014
TR221,Planned Maintenance,0.134444444,6 March 2014
TR221,StandBy,0.819722222,6 March 2014
TR221,StandBy,0.825,6 March 2014
TR222,Delays,1.900277778,6 March 2014
TR222,Delays,0.964166667,6 March 2014
TR222,Direct Operating,6.273888889,6 March 2014
TR222,Direct Operating,8.789444444,6 March 2014
TR222,Planned Maintenance,0.155833333,6 March 2014
TR222,Planned Maintenance,0.186111111,6 March 2014
TR222,StandBy,3.670277778,6 March 2014
TR222,StandBy,2.060277778,6 March 2014
TR223,Delays,1.099444444,6 March 2014
TR223,Delays,1.296388889,6 March 2014
TR223,Direct Operating,9.957777778,6 March 2014
TR223,Direct Operating,7.609722222,6 March 2014
TR223,Planned Maintenance,0.123888889,6 March 2014
TR223,Planned Maintenance,0.164166667,6 March 2014
TR223,StandBy,0.751111111,6 March 2014
TR223,StandBy,0.598611111,6 March 2014
TR223,Un-Planned Maintenance,0.067777778,6 March 2014
TR223,Un-Planned Maintenance,2.331666667,6 March 2014
TR224,Delays,0.922777778,6 March 2014
TR224,Delays,0.534722222,6 March 2014
TR224,Direct Operating,10.12472222,6 March 2014
TR224,Direct Operating,10.61333333,6 March 2014
TR224,Planned Maintenance,0.134444444,6 March 2014
TR224,Planned Maintenance,0.158888889,6 March 2014
TR224,StandBy,0.817777778,6 March 2014
TR224,StandBy,0.693333333,6 March 2014
TRB004,Un-Planned Maintenance,12.00027778,6 March 2014
TRB004,Un-Planned Maintenance,12,6 March 2014
TRB006,Delays,0.181388889,6 March 2014
TRB006,Direct Operating,7.415,6 March 2014
TRB006,StandBy,0.407777778,6 March 2014
TRB006,Un-Planned Maintenance,11.99972222,6 March 2014
TRB006,Un-Planned Maintenance,3.995555556,6 March 2014
TRB041,Delays,0.318611111,6 March 2014
TRB041,Direct Operating,3.643055556,6 March 2014
TRB041,StandBy,1.564444444,6 March 2014
TRB041,Un-Planned Maintenance,12,6 March 2014
TRB041,Un-Planned Maintenance,6.473888889,6 March 2014
TRB114,Delays,0.367222222,6 March 2014
TRB114,Delays,1.681666667,6 March 2014
TRB114,Direct Operating,6.843888889,6 March 2014
